"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
568298;2023-12-16;"sábado";"18:50:00";"RS";290;82;"GRAVATAI";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;1;0;0;2;1;-29,955839;-51,079105;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
568299;2023-12-16;"sábado";"18:40:00";"BA";110;305;"INHAMBUPE";"Ingestão de álcool pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;3;0;0;1;3;2;-11,95159189;-38,36906832;"SPRF-BA";"DEL01-BA";"UOP04-DEL01-BA"
568300;2023-12-16;"sábado";"18:10:00";"BA";407;108,2;"JAGUARARI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;2;0;2;0;2;2;-10,25144463;-40,19450109;"SPRF-BA";"DEL04-BA";"UOP01-DEL04-BA"
568301;2023-12-16;"sábado";"18:55:00";"BA";101;107;"ALAGOINHAS";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-12,03989242;-38,30183208;"SPRF-BA";"DEL01-BA";"UOP04-DEL01-BA"
568302;2023-12-16;"sábado";"19:00:00";"RN";304;116;"ITAJA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-5,61789417;-36,88865608;"SPRF-RN";"DEL04-RN";"UOP01-DEL04-RN"
568305;2023-12-16;"sábado";"19:10:00";"SE";235;4;"NOSSA SENHORA DO SOCORRO";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-10,9064;-37,1197;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
568306;2023-12-16;"sábado";"18:00:00";"PR";153;43;"SANTO ANTONIO DA PLATINA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-23,302118;-50,07031;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
568307;2023-12-16;"sábado";"19:00:00";"RJ";101;432;"MANGARATIBA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-22,93437472;-44,02919087;"SPRF-RJ";"DEL03-RJ";"UOP02-DEL03-RJ"
568308;2023-12-16;"sábado";"16:30:00";"MT";364;250,3;"JUSCIMEIRA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-16,12029135;-54,85333523;"SPRF-MT";"DEL02-MT";"UOP01-DEL02-MT"
568309;2023-12-16;"sábado";"19:10:00";"SP";116;273;"TABOAO DA SERRA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;4;0;1;0;4;2;-23,62809795;-46,81870306;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
568310;2023-12-16;"sábado";"19:00:00";"MG";262;439,8;"NOVA SERRANA";"Desvio temporário";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Vento";"Dupla";"Reta;Em Obras";"Sim";4;0;1;0;0;3;1;2;-19,89197285;-44,88685183;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
568311;2023-12-16;"sábado";"18:55:00";"RS";285;293;"PASSO FUNDO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-28,236645;-52,375156;"SPRF-RS";"DEL08-RS";"UOP03-DEL08-RS"
568312;2023-12-16;"sábado";"17:20:00";"ES";259;101,2;"BAIXO GUANDU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;1;0;1;2;2;-19,52023464;-41,00239031;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
568313;2023-12-16;"sábado";"16:30:00";"SC";153;77;"IRANI";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-27,097824;-51,899704;"SPRF-SC";"DEL07-SC";"UOP04-DEL07-SC"
568314;2023-12-16;"sábado";"15:40:00";"MG";40;147;"JOAO PINHEIRO";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";1;0;0;0;0;1;0;1;-17,76661664;-46,14857764;"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
568315;2023-12-16;"sábado";"18:40:00";"PR";116;131,5;"FAZENDA RIO GRANDE";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Sim";1;0;0;0;0;1;0;1;-25,68745498;-49,31662917;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
568316;2023-12-16;"sábado";"16:04:00";"PI";20;333;"GEMINIANO";"Acesso irregular";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-7,10659918;-41,27020597;"SPRF-PI";"DEL04-PI";"UOP01-DEL04-PI"
568317;2023-12-16;"sábado";"17:50:00";"SC";101;126;"ITAJAI";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";2;0;1;0;1;0;1;2;-26,95564404;-48,67978366;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
568318;2023-12-16;"sábado";"17:35:00";"SC";153;72;"IRANI";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-27,065798;-51,893486;"SPRF-SC";"DEL07-SC";"UOP04-DEL07-SC"
568320;2023-12-16;"sábado";"18:30:00";"RJ";465;22;"RIO DE JANEIRO";"Área urbana sem a presença de local apropriado para a travessia de pedestres";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva;Aclive";"Sim";2;0;0;1;1;0;1;2;-22,86768373;-43,59981179;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
568321;2023-12-16;"sábado";"19:35:00";"SC";101;207;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-27,60001226;-48,6226467;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
568322;2023-12-16;"sábado";"18:17:00";"RJ";116;292,4;"BARRA MANSA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-22,46511993;-44,28491095;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
568323;2023-12-16;"sábado";"13:20:00";"MT";70;672,5;"CACERES";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";10;1;1;5;3;0;6;2;-16,06383102;-57,27074894;"SPRF-MT";"DEL03-MT";"UOP02-DEL03-MT"
568324;2023-12-16;"sábado";"19:10:00";"GO";40;2;"VALPARAISO DE GOIAS";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-16,067129;-47,984235;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
568325;2023-12-16;"sábado";"19:30:00";"SC";470;2;"NAVEGANTES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;1;1;0;2;2;-26,868551;-48,674831;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
568327;2023-12-16;"sábado";"20:00:00";"PE";104;65;"CARUARU";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Declive;Interseção de Vias";"Sim";3;0;1;0;2;0;1;3;-8,2867;-35,9838;"SPRF-PE";"DEL02-PE";"UOP01-DEL02-PE"
568328;2023-12-16;"sábado";"19:30:00";"SC";101;206,9;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";3;0;1;0;1;1;1;3;-27,59193546;-48,61824557;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
568330;2023-12-16;"sábado";"18:56:00";"GO";60;27;"ALEXANIA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-16,10412308;-48,45331192;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
568331;2023-12-16;"sábado";"19:20:00";"RJ";116;109;"GUAPIMIRIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;1;1;0;2;2;-22,54280711;-42,98518617;"SPRF-RJ";"DEL04-RJ";"UOP01-DEL04-RJ"
568332;2023-12-16;"sábado";"19:05:00";"BA";324;617;"SALVADOR";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-12,8860325;-38,43806469;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
568334;2023-12-16;"sábado";"19:18:00";"BA";116;28;"VITORIA DA CONQUISTA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive";"Não";2;0;1;0;1;0;1;2;-14,83996821;-40,81850789;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
568336;2023-12-16;"sábado";"16:30:00";"MT";364;561;"NOBRES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva;Declive";"Não";1;0;0;0;1;0;0;1;-14,7824259;-56,37807902;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
568338;2023-12-16;"sábado";"20:20:00";"SP";116;46,1;"CANAS";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-22,71393589;-45,05335608;"SPRF-SP";"DEL08-SP";"UOP02-DEL08-SP"
568339;2023-12-16;"sábado";"16:50:00";"RJ";101;319;"NITEROI";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-22,85411774;-43,1018014;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
568340;2023-12-16;"sábado";"20:47:00";"GO";40;4;"VALPARAISO DE GOIAS";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Declive";"Sim";3;0;0;0;3;0;0;3;-16,085241;-47,986752;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
568341;2023-12-16;"sábado";"19:00:00";"MG";381;153,7;"GOVERNADOR VALADARES";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;0;2;0;0;2;2;-18,84728423;-41,98284024;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
568342;2023-12-16;"sábado";"17:45:00";"BA";324;4,9;"FEIRA DE SANTANA";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-12,267113;-38,966988;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
568344;2023-12-16;"sábado";"19:10:00";"SP";381;28;"ATIBAIA";"Pedestre andava na pista";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;2;-23,03614495;-46,55183601;"SPRF-SP";"DEL03-SP";"UOP02-DEL03-SP"
568346;2023-11-25;"sábado";"20:35:00";"MG";116;515,8;"UBAPORANGA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-19,68778501;-42,11758577;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
568347;2023-12-16;"sábado";"21:05:00";"SC";101;123,3;"ITAJAI";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;2;0;0;1;2;2;-26,93668609;-48,69876905;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
568348;2023-12-16;"sábado";"20:00:00";"DF";251;41;"BRASILIA";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-15,933754;-47,817089;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
568349;2023-12-16;"sábado";"19:55:00";"SC";280;3;"SAO FRANCISCO DO SUL";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-26,246599;-48,615271;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
568350;2023-12-16;"sábado";"21:00:00";"PE";407;115;"PETROLINA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;0;0;3;0;0;2;-9,2990308;-40,58250065;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
568351;2023-12-16;"sábado";"21:15:00";"SC";101;204;"SAO JOSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;2;0;1;0;2;2;-27,57413014;-48,61363083;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
568353;2023-12-16;"sábado";"21:47:00";"TO";153;722;"FIGUEIROPOLIS";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-12,13719423;-49,16925477;"SPRF-TO";"DEL01-TO";"UOP02-DEL01-TO"
568354;2023-12-16;"sábado";"20:30:00";"RN";405;151;"PAU DOS FERROS";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-6,11489502;-38,20651128;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
568355;2023-12-16;"sábado";"21:20:00";"RJ";493;6;"ITABORAI";"Ausência de sinalização";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;1;-22,73124198;-42,95145305;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
568356;2023-12-05;"terça-feira";"20:30:00";"PE";232;414,3;"SERRA TALHADA";"Ingestão de álcool pelo condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;1;0;0;1;1;-7,99236282;-38,33750809;"SPRF-PE";"DEL04-PE";"UOP01-DEL04-PE"
568357;2023-12-16;"sábado";"21:45:00";"SE";235;49;"ITABAIANA";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-10,716222;-37,421669;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
568358;2023-12-16;"sábado";"19:30:00";"GO";153;126;"ESTRELA DO NORTE";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";1;0;0;1;0;0;1;1;-13,875472;-49,053455;"SPRF-GO";"DEL07-GO";"UOP01-DEL07-GO"
568359;2023-12-16;"sábado";"21:50:00";"BA";324;514;"FEIRA DE SANTANA";"Ingestão de álcool pelo condutor";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";4;0;0;0;4;0;0;2;-12,23226382;-38,95270586;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
568361;2023-12-16;"sábado";"20:01:00";"RN";101;104;"PARNAMIRIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Viaduto;Declive";"Sim";2;0;1;0;1;0;1;2;-5,8932;-35,257572;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
568362;2023-12-16;"sábado";"21:00:00";"PR";376;2;"SAO JOSE DOS PINHAIS";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-25,5307;-49,1958;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
568363;2023-12-16;"sábado";"21:00:00";"PR";467;109,8;"CASCAVEL";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Retorno Regulamentado";"Não";4;0;1;0;3;0;1;2;-24,9261;-53,4589;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
568365;2023-12-16;"sábado";"18:30:00";"SC";470;142;"RIO DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;-27,21595127;-49,65364337;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
568366;2023-12-16;"sábado";"22:10:00";"AL";101;74;"MESSIAS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Ignorado";"Dupla";"Reta";"Não";5;0;5;0;0;0;5;1;-9,395538;-35,8387;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
568367;2023-12-16;"sábado";"21:15:00";"SC";280;245,9;"CANOINHAS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-26,24768921;-50,5033452;"SPRF-SC";"DEL06-SC";"UOP04-DEL06-SC"
568368;2023-12-16;"sábado";"20:45:00";"PE";101;179,3;"JOAQUIM NABUCO";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;1;0;1;1;0;1;2;-8,62683424;-35,55808471;"SPRF-PE";"DEL01-PE";"UOP03-DEL01-PE"
568369;2023-12-16;"sábado";"20:00:00";"RJ";465;17;"NOVA IGUACU";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-22,823448;-43,619843;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
568370;2023-12-16;"sábado";"20:12:00";"AC";364;138;"RIO BRANCO";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;2;0;0;2;2;-9,95359291;-67,86119892;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
568371;2023-12-16;"sábado";"22:10:00";"RS";158;334,3;"SANTA MARIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;2;1;0;0;0;1;2;-29,708551;-53,862937;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
568372;2023-12-16;"sábado";"14:20:00";"AP";156;458;"TARTARUGALZINHO";"Problema na suspensão";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;1,41810007;-50,92601465;"SPRF-AP";"DEL01-AP";"UOP02-DEL01-AP"
568373;2023-12-16;"sábado";"18:30:00";"RR";401;15,5;"BONFIM";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Ignorado";"Simples";"Reta";"Não";4;1;1;0;1;1;1;4;3,3593671;-59,83377;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
568376;2023-12-16;"sábado";"23:25:00";"MG";40;786,1;"JUIZ DE FORA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";6;0;2;0;4;0;2;2;-21,72733544;-43,4385309;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
568378;2023-12-16;"sábado";"22:50:00";"RJ";116;119;"MAGE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-22,61573088;-43,03749507;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
568380;2023-12-16;"sábado";"23:00:00";"MG";262;408;"IGARATINGA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva;Declive";"Não";2;0;2;0;0;0;2;1;-19,88464192;-44,61618402;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
568381;2023-12-16;"sábado";"23:00:00";"MS";158;119,1;"APARECIDA DO TABOADO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;-19,860794;-51,12303;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
568382;2023-12-16;"sábado";"23:15:00";"RJ";40;122;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Curva;Declive";"Sim";2;0;1;0;1;0;1;1;-22,79083113;-43,28611569;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
568384;2023-12-16;"sábado";"23:50:00";"PR";369;134;"IBIPORA";"Suicídio (presumido)";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";3;0;1;0;2;0;1;2;-23,26211386;-51,02447748;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
568385;2023-12-16;"sábado";"20:00:00";"RN";304;24;"MOSSORO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";2;1;0;0;0;1;0;2;-5,06488233;-37,33287055;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
568386;2023-12-17;"domingo";"00:10:00";"RN";101;83;"SAO GONCALO DO AMARANTE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-5,7710445;-35,26616981;"SPRF-RN";"DEL02-RN";"UOP01-DEL02-RN"
568387;2023-12-16;"sábado";"16:20:00";"RO";364;1056;"PORTO VELHO";"Acumulo de água sobre o pavimento";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";5;0;2;1;2;0;3;2;-9,79633742;-66,51384493;"SPRF-AC";"DEL01-AC";"UOP03-DEL01-AC"
568388;2023-12-16;"sábado";"23:30:00";"SC";116;192;"PONTE ALTA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-27,36303564;-50,43355252;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
568390;2023-12-16;"sábado";"19:45:00";"GO";20;24;"FORMOSA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Plena Noite";"Decrescente";"Ignorado";"Simples";"Reta;Declive";"Não";2;0;0;0;2;0;0;2;-15,54017;-47,142769;"SPRF-DF";"DEL02-DF";"UOP02-DEL02-DF"
568391;2023-12-17;"domingo";"01:15:00";"SP";116;270;"TABOAO DA SERRA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-23,61799728;-46,79677694;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
